bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,instructor,schoolname,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,productcatentryid,copyrightyear,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on,code
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Exploring 2019 with Technology in Action - Access,17TH 22,"martin,kendall",8220123646912, ,REQUIRED,PEARSON CO, , , ,$138.50, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Mylab It With Pearson Etext -- Access Card -- For Exploring 2021 With Te,17TH 23,poatsy,8220127354356, ,eBookOption,PEARSON CO, , , ,$123.48, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002286082_t.gif,"Exploring Microsoft Office Excel 2019, Comprehensive",20,"poatsy,maryanne/mulbery,keith/davidson,jason",9780135452752, ,PackageComponent,PEARSON, , , ,$166.39, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,62,62, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,"Technology in Action, Complete",17TH 22,"evans,alan",9780136903666, ,REQUIRED,RENT PEARS, , , ,$80.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,62,62, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Technology in Action,17TH 22,"evans,alan",9780136903574, ,REQUIRED,PEARSON CO, , , ,$90.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,62,62, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Exploring 2019 with Technology in Action - Access,17TH 22,"martin,kendall",8220123646912, ,REQUIRED,PEARSON CO, , , ,$138.50, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,62,62, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Mylab It With Pearson Etext -- Access Card -- For Exploring 2021 With Te,17TH 23,poatsy,8220127354356, ,eBookOption,PEARSON CO, , , ,$123.48, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,217,217,62,62, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002286082_t.gif,"Exploring Microsoft Office Excel 2019, Comprehensive",20,"poatsy,maryanne/mulbery,keith/davidson,jason",9780135452752, ,PackageComponent,PEARSON, , , ,$166.39, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:42,2022-8-24 9:46:42,763_1_22_F_57_217_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,303,303,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1118322630_t.gif,Architecture of Computer Hardware and System Software: An Information Technology Approach,5TH 14,"englander,irv",9781118322635, ,REQUIRED,WILEY, , , ,$166.40, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_303_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,317,317,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002257302_t.gif,Systems Analysis and Design,7TH 19,"dennis,alan/wixom,barbarahaley/roth,robertam.",9781119496489, ,REQUIRED,WILEY, , , ,$140.74, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_317_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,419,419,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0789759829_t.gif,"CompTIA Network+ N10-007 Cert Guide, Deluxe Edition",18,"sequeira,anthony/taylor,michaeld.",9780789759825, ,Recommended,PEARSON, , , ,$89.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_419_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,419,419,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,"Pearson Etext For Comptia Network+ N10-007 Cert Guide, Deluxe Edition --",Latest,sequeira,8220127898560, ,eBookOption,PEARSON+, , , ,$39.96, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_419_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,421,421,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_421_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,422,422,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_422_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,442,442,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134998456_t.gif,"E-Commerce 2019: Business, Technology and Society",15TH 20,"laudon,kennethc./traver,carolguercio",9780134998459, ,REQUIRED,PEARSON, , , ,$270.39, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_442_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,442,442,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0133775984_t.gif,Programming the World Wide Web,8TH 15,"sebesta,robertw.",9780133775983, ,Recommended,PEARSON, , , ,$173.32, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:43,2022-8-24 9:46:43,763_1_22_F_57_442_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,446,446,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,KUBERNETES IN ACTION,Not Found,luksa,9781617293726, ,Recommended,INGRAM, , , ,$59.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_57_446_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,446,446,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1627056939_t.gif,Hardware and Software Support for Virtualization,17,"bugnion,edouard",9781627056939, ,Recommended,AIDC, , , ,$70.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_57_446_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,446,446,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,CompTIA Cloud+ Guide to Cloud Computing,20,"west,jill",9780357541395, ,Recommended,CENGAGE L, , , ,$228.80, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_57_446_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,492,492,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_57_492_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_57,CIS, , ,495,495,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_57_495_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,201,201,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_60_201_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,201,201,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_60_201_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,201,201,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:44,2022-8-24 9:46:44,763_1_22_F_60_201_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,202,202,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1259913783_t.gif,First Look at Communication Theory,10TH 19,"griffin,em/ledbetter,andrewm./sparks,glenng.",9781259913785, ,REQUIRED,RENT MCG, , , ,$70.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:45,2022-8-24 9:46:45,763_1_22_F_60_202_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001871546_t.gif,Rhetoric in Civic Life,2ND 16,"palczewski,catherinehelen",9781891136375, ,REQUIRED,STRATA PUB, , , ,$95.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:45,2022-8-24 9:46:45,763_1_22_F_60_211_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,01B,01B, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:45,2022-8-24 9:46:45,763_1_22_F_60_211_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,01F,01F, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001871546_t.gif,Rhetoric in Civic Life,2ND 16,"palczewski,catherinehelen",9781891136375, ,REQUIRED,STRATA PUB, , , ,$95.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:45,2022-8-24 9:46:45,763_1_22_F_60_211_7
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001871546_t.gif,Rhetoric in Civic Life,2ND 16,"palczewski,catherinehelen",9781891136375, ,REQUIRED,STRATA PUB, , , ,$95.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:45,2022-8-24 9:46:45,763_1_22_F_60_211_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,02B,02B, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:45,2022-8-24 9:46:45,763_1_22_F_60_211_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,02F,02F, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001871546_t.gif,Rhetoric in Civic Life,2ND 16,"palczewski,catherinehelen",9781891136375, ,REQUIRED,STRATA PUB, , , ,$95.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:46,2022-8-24 9:46:46,763_1_22_F_60_211_8
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,03,03, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001871546_t.gif,Rhetoric in Civic Life,2ND 16,"palczewski,catherinehelen",9781891136375, ,REQUIRED,STRATA PUB, , , ,$95.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:46,2022-8-24 9:46:46,763_1_22_F_60_211_5
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,03B,03B, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:46,2022-8-24 9:46:46,763_1_22_F_60_211_6
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,211,211,03F,03F, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001871546_t.gif,Rhetoric in Civic Life,2ND 16,"palczewski,catherinehelen",9781891136375, ,REQUIRED,STRATA PUB, , , ,$95.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:47,2022-8-24 9:46:47,763_1_22_F_60_211_9
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,273,273,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Stalling for Time,18,"noesner,gary",9780525511281, ,REQUIRED,PENG RAND, , , ,$17.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:47,2022-8-24 9:46:47,763_1_22_F_60_273_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,273,273,01B,01B, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:47,2022-8-24 9:46:47,763_1_22_F_60_273_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,273,273,01F,01F, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Stalling for Time,18,"noesner,gary",9780525511281, ,REQUIRED,PENG RAND, , , ,$17.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:47,2022-8-24 9:46:47,763_1_22_F_60_273_5
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,273,273,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:47,2022-8-24 9:46:47,763_1_22_F_60_273_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,273,273,02B,02B, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:47,2022-8-24 9:46:47,763_1_22_F_60_273_4
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,273,273,02F,02F, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:48,2022-8-24 9:46:48,763_1_22_F_60_273_6
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,312,312,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002310344_t.gif,Workbook for Arguments: A Complete Course in Critical Thinking,3RD 19,"morrow,davidr./weston,anthony",9781624668333, ,REQUIRED,HACKETT, , , ,$32.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:48,2022-8-24 9:46:48,763_1_22_F_60_312_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,316,316,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0735204047_t.gif,Confessions of a Recruiting Director,06,karsh,9780735204041, ,REQUIRED,PENG RAND, , , ,$15.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:48,2022-8-24 9:46:48,763_1_22_F_60_316_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,319,319,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1506371345_t.gif,Propaganda and Persuasion,7TH 19,"jowett,garths./o'donnell,victoriaj.",9781506371344, ,REQUIRED,SAGE, , , ,$90.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:48,2022-8-24 9:46:48,763_1_22_F_60_319_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,319,319,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002270657_t.gif,War of Words,18,"burke,kenneth",9780520298125, ,REQUIRED,INGRAM PUB, , , ,$29.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:48,2022-8-24 9:46:48,763_1_22_F_60_319_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,319,319,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:48,2022-8-24 9:46:48,763_1_22_F_60_319_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,377,377,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1599953633_t.gif,5 Levels of Leadership: Proven Steps to Maximize Your Potential,13,"maxwell,johnc.",9781599953632, ,REQUIRED,HACHETTE B, , , ,$17.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:48,2022-8-24 9:46:48,763_1_22_F_60_377_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,377,377,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001959135_t.gif,Organizational Communication: Balancing Creativity and Constraint,8TH 17,"eisenberg,ericm./trethewey,angela/legreco,marianne",9781319052348, ,REQUIRED,MAC HIGHER, , , ,$157.76, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:49,2022-8-24 9:46:49,763_1_22_F_60_377_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,377,377,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Organizational Communication: Balancing Creativity and Constraint,8TH 17,"eisenberg,ericm.",8220103647472, ,REQUIRED,MPS PUB, , , ,$53.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:49,2022-8-24 9:46:49,763_1_22_F_60_377_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,377,377,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:49,2022-8-24 9:46:49,763_1_22_F_60_377_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,410,410,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0809323699_t.gif,Force of Fantasy : Restoring the American Dream,(REV)01,"bormann,ernestg.",9780809323692, ,REQUIRED,UCP, , , ,$24.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:49,2022-8-24 9:46:49,763_1_22_F_60_410_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,410,410,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0809324121_t.gif,In the Name of the Father,99,kell,9780809324125, ,REQUIRED,UCP, , , ,$29.50, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:49,2022-8-24 9:46:49,763_1_22_F_60_410_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,415,415,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1400064287_t.gif,Made to Stick: Why Some Ideas Survive and Others Die,07,"heath,chip/heath,dan",9781400064281, ,REQUIRED,PENG RAND, , , ,$28.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:49,2022-8-24 9:46:49,763_1_22_F_60_415_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_60,CMC, , ,418,418,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:49,2022-8-24 9:46:49,763_1_22_F_60_418_1
